Date,Raw_Turbidity,Raw_PH,Raw_Colour,PAC,KMnO4,ACD,Turbidity,PH,Colour
30/12/2019,21.1,7.01,310.0,4.5,0.25,0.35,14.0,7.03,33.0
30/12/2019,21.1,7.01,310.0,5.0,0.25,0.35,16.0,7.04,35.0
29/12/2019,33.0,7.1,390.0,2.5,0.25,0.35,18.0,7.1,43.0
29/12/2019,33.0,7.1,390.0,3.0,0.25,0.35,19.0,6.99,31.0
29/12/2019,33.0,7.1,390.0,3.5,0.25,0.35,11.0,6.99,22.0
29/12/2019,33.0,7.1,390.0,4.0,0.25,0.35,20.0,7.01,53.0
29/12/2019,33.0,7.1,390.0,4.5,0.25,0.35,21.0,7.02,59.0
29/12/2019,33.0,7.1,390.0,5.0,0.25,0.35,22.0,7.03,66.0
28/12/2019,21.9,7.0,300.0,2.5,0.25,0.35,16.0,6.99,53.0
28/12/2019,21.9,7.0,300.0,3.0,0.25,0.35,12.0,6.98,48.0
28/12/2019,21.9,7.0,300.0,3.5,0.25,0.35,9.0,6.97,19.0
28/12/2019,21.9,7.0,300.0,4.0,0.25,0.35,11.0,6.99,22.0
28/12/2019,21.9,7.0,300.0,4.5,0.25,0.35,18.0,7.01,31.0
28/12/2019,21.9,7.0,300.0,5.0,0.25,0.35,19.0,7.02,39.0
28/12/2019,24.9,7.01,299.0,2.5,0.25,0.35,27.0,7.02,86.0
28/12/2019,24.9,7.01,299.0,3.0,0.25,0.35,17.0,7.1,25.0
28/12/2019,24.9,7.01,299.0,3.5,0.25,0.35,9.0,7.25,14.0
28/12/2019,24.9,7.01,299.0,4.0,0.25,0.35,14.0,7.23,19.0
28/12/2019,24.9,7.01,299.0,4.5,0.25,0.35,19.0,7.21,25.0
28/12/2019,24.9,7.01,299.0,5.0,0.25,0.35,25.0,7.18,32.0
27/12/2019,25.0,7.03,300.0,2.5,0.25,0.35,5.1,7.1,31.0
27/12/2019,25.0,7.03,300.0,3.0,0.25,0.35,4.2,7.11,22.0
27/12/2019,25.0,7.03,300.0,3.5,0.25,0.35,2.05,7.15,19.0
27/12/2019,25.0,7.03,300.0,4.0,0.25,0.35,3.01,7.31,18.0
27/12/2019,25.0,7.03,300.0,4.5,0.25,0.35,2.9,7.21,25.0
27/12/2019,25.0,7.03,300.0,5.0,0.25,0.35,4.0,7.09,32.0
27/12/2019,24.2,7.01,298.0,2.5,0.25,0.35,4.48,7.03,29.0
27/12/2019,24.2,7.01,298.0,3.0,0.25,0.35,3.25,7.05,19.0
27/12/2019,24.2,7.01,298.0,3.5,0.25,0.35,2.03,7.23,15.0
27/12/2019,24.2,7.01,298.0,4.0,0.25,0.35,2.48,7.28,21.0
27/12/2019,24.2,7.01,298.0,4.5,0.25,0.35,2.99,7.22,25.0
27/12/2019,24.2,7.01,298.0,5.0,0.25,0.35,5.32,7.09,32.0
26/12/2019,27.5,7.05,309.0,3.5,0.3,0.65,17.0,7.09,36.0
26/12/2019,27.5,7.05,309.0,4.0,0.3,0.65,12.0,7.15,31.0
26/12/2019,27.5,7.05,309.0,4.5,0.3,0.65,9.0,7.24,25.0
26/12/2019,27.5,7.05,309.0,5.0,0.3,0.65,14.0,7.22,29.0
26/12/2019,27.5,7.05,309.0,5.5,0.3,0.65,19.0,7.19,37.0
26/12/2019,27.5,7.05,309.0,6.0,0.3,0.65,28.0,7.17,42.0
25/12/2019,26.9,7.07,328.0,2.5,0.4,0.35,15.2,7.05,43.0
25/12/2019,26.9,7.07,328.0,3.0,0.4,0.35,13.6,7.03,39.0
25/12/2019,26.9,7.07,328.0,3.5,0.4,0.35,10.7,7.0,29.0
25/12/2019,26.9,7.07,328.0,4.0,0.4,0.35,8.67,6.99,26.0
25/12/2019,26.9,7.07,328.0,4.5,0.4,0.35,9.66,6.98,27.0
25/12/2019,26.9,7.07,328.0,5.0,0.4,0.35,10.2,6.96,31.0
24/12/2019,33.0,7.02,321.0,3.5,0.4,0.35,22.0,6.97,25.0
24/12/2019,33.0,7.02,321.0,4.0,0.4,0.35,16.0,7.0,19.0
24/12/2019,33.0,7.02,321.0,4.5,0.4,0.35,10.0,7.25,13.0
24/12/2019,33.0,7.02,321.0,5.0,0.4,0.35,15.0,7.23,18.0
24/12/2019,33.0,7.02,321.0,5.5,0.4,0.35,21.0,7.09,20.0
24/12/2019,33.0,7.02,321.0,6.0,0.4,0.35,24.0,7.03,28.0
23/12/2019,53.0,6.99,500.0,3.0,0.5,0.35,22.0,6.99,73.0
23/12/2019,53.0,6.99,500.0,3.5,0.5,0.35,14.0,6.53,66.0
23/12/2019,53.0,6.99,500.0,4.0,0.5,0.35,18.0,6.56,55.0
23/12/2019,53.0,6.99,500.0,4.5,0.5,0.35,15.0,6.97,50.0
23/12/2019,53.0,6.99,500.0,5.0,0.5,0.35,9.0,6.98,49.0
23/12/2019,53.0,6.99,500.0,5.5,0.5,0.35,11.0,6.59,53.0
22/12/2019,49.1,7.1,399.0,2.5,0.4,0.35,21.0,7.1,62.0
22/12/2019,49.1,7.1,399.0,3.0,0.4,0.35,19.3,7.11,52.0
22/12/2019,49.1,7.1,399.0,3.5,0.4,0.35,14.1,7.06,43.0
22/12/2019,49.1,7.1,399.0,4.0,0.4,0.35,13.1,7.08,19.0
22/12/2019,49.1,7.1,399.0,4.5,0.4,0.35,8.9,7.09,21.0
22/12/2019,49.1,7.1,399.0,5.0,0.4,0.35,10.1,7.08,35.0
21/12/2019,82.1,6.87,500.0,3.0,0.45,0.35,34.0,6.9,57.0
21/12/2019,82.1,6.87,500.0,3.5,0.45,0.35,28.0,6.96,52.0
21/12/2019,82.1,6.87,500.0,4.0,0.45,0.35,21.0,6.92,46.0
21/12/2019,82.1,6.87,500.0,4.5,0.45,0.35,17.0,6.87,36.0
21/12/2019,82.1,6.87,500.0,5.0,0.45,0.35,16.0,6.87,29.0
21/12/2019,82.1,6.87,500.0,5.5,0.45,0.35,12.0,6.86,23.0
20/12/2019,480.0,7.01,500.0,4.0,0.45,0.75,38.0,7.36,45.0
20/12/2019,480.0,7.01,500.0,4.5,0.45,0.75,22.0,7.23,32.0
20/12/2019,480.0,7.01,500.0,5.0,0.45,0.75,38.0,6.98,48.0
20/12/2019,480.0,7.01,500.0,5.5,0.45,0.75,29.0,6.92,56.0
20/12/2019,480.0,7.01,500.0,6.0,0.45,0.75,43.0,6.95,72.0
19/12/2019,110.0,7.32,500.0,3.5,0.5,0.65,32.0,7.01,43.0
19/12/2019,110.0,7.32,500.0,4.0,0.5,0.65,20.0,7.23,25.0
19/12/2019,110.0,7.32,500.0,4.5,0.5,0.65,45.0,6.98,58.0
19/12/2019,110.0,7.32,500.0,5.0,0.5,0.65,52.0,6.83,63.0
19/12/2019,110.0,7.32,500.0,5.5,0.5,0.65,38.0,6.72,49.0
19/12/2019,110.0,7.32,500.0,6.0,0.5,0.65,36.0,6.88,50.0
17/12/2019,271.0,7.4,198.0,2.5,0.4,0.45,9.67,7.2,46.0
17/12/2019,271.0,7.4,198.0,3.0,0.4,0.45,7.32,7.17,37.0
17/12/2019,271.0,7.4,198.0,3.5,0.4,0.45,8.96,7.16,36.0
17/12/2019,271.0,7.4,198.0,4.0,0.4,0.45,10.21,7.13,89.0
17/12/2019,271.0,7.4,198.0,4.5,0.4,0.45,13.7,7.12,103.0
17/12/2019,271.0,7.4,198.0,5.0,0.4,0.45,16.9,7.1,117.0
16/12/2019,33.5,7.25,329.0,2.0,0.4,0.45,14.0,6.91,13.0
16/12/2019,33.5,7.25,329.0,2.5,0.4,0.45,9.0,7.26,9.0
16/12/2019,33.5,7.25,329.0,3.0,0.4,0.45,15.0,7.21,12.0
16/12/2019,33.5,7.25,329.0,3.5,0.4,0.45,19.0,7.24,15.0
16/12/2019,33.5,7.25,329.0,4.0,0.4,0.45,25.0,7.09,19.0
16/12/2019,33.5,7.25,329.0,4.5,0.4,0.45,32.0,6.98,23.0
15/12/2019,38.2,7.29,340.0,2.5,0.4,0.45,12.7,7.13,58.0
15/12/2019,38.2,7.29,340.0,3.0,0.4,0.45,7.11,7.12,35.0
15/12/2019,38.2,7.29,340.0,3.5,0.4,0.45,6.21,7.1,35.0
15/12/2019,38.2,7.29,340.0,4.0,0.4,0.45,8.45,7.05,87.0
15/12/2019,38.2,7.29,340.0,4.5,0.4,0.45,10.9,7.06,110.0
15/12/2019,38.2,7.29,340.0,5.0,0.4,0.45,13.7,7.05,131.0
14/12/2019,44.2,7.28,338.0,2.5,0.4,0.65,12.2,7.16,54.0
14/12/2019,44.2,7.28,338.0,3.0,0.4,0.65,8.26,7.13,34.0
14/12/2019,44.2,7.28,338.0,3.5,0.4,0.65,7.31,7.12,33.0
14/12/2019,44.2,7.28,338.0,4.0,0.4,0.65,8.49,7.1,80.0
14/12/2019,44.2,7.28,338.0,4.5,0.4,0.65,14.28,7.09,152.0
14/12/2019,44.2,7.28,338.0,5.0,0.4,0.65,17.62,7.07,187.0
13/12/2019,39.0,7.21,392.0,2.5,0.4,0.65,19.0,7.2,29.0
13/12/2019,39.0,7.21,392.0,3.0,0.4,0.65,13.0,7.19,27.0
13/12/2019,39.0,7.21,392.0,3.5,0.4,0.65,10.0,7.01,17.0
13/12/2019,39.0,7.21,392.0,4.0,0.4,0.65,18.0,7.1,19.0
13/12/2019,39.0,7.21,392.0,4.5,0.4,0.65,22.0,7.11,22.0
13/12/2019,39.0,7.21,392.0,5.0,0.4,0.65,23.0,7.12,33.0
12-12-19,38.0,7.0,359.0,2.5,0.4,0.65,12.0,7.0,39.0
12-12-19,38.0,7.0,359.0,3.0,0.4,0.65,13.0,7.1,21.0
12-12-19,38.0,7.0,359.0,3.5,0.4,0.65,9.0,7.12,13.0
12-12-19,38.0,7.0,359.0,4.0,0.4,0.65,18.0,7.12,42.0
12-12-19,38.0,7.0,359.0,4.5,0.4,0.65,19.0,7.13,52.0
12-12-19,38.0,7.0,359.0,5.0,0.4,0.65,21.0,7.14,62.0
12-12-19,45.6,7.29,339.0,2.0,0.42,0.75,11.01,7.18,55.0
12-12-19,45.6,7.29,339.0,2.5,0.42,0.75,7.61,7.16,35.0
12-12-19,45.6,7.29,339.0,3.0,0.42,0.75,6.36,7.13,35.0
12-12-19,45.6,7.29,339.0,3.5,0.42,0.75,7.46,7.12,85.0
12-12-19,45.6,7.29,339.0,4.0,0.42,0.75,15.2,7.1,171.0
12-12-19,45.6,7.29,339.0,4.5,0.42,0.75,14.2,7.07,160.0
12-11-19,107.2,7.11,500.0,3.5,0.4,0.75,29.0,7.07,89.0
12-11-19,107.2,7.11,500.0,4.0,0.4,0.75,23.0,7.06,76.0
12-11-19,107.2,7.11,500.0,4.5,0.4,0.75,18.0,7.07,62.0
12-11-19,107.2,7.11,500.0,5.0,0.4,0.75,15.0,7.03,48.0
12-11-19,107.2,7.11,500.0,5.5,0.4,0.75,12.0,7.02,39.0
12-11-19,107.2,7.11,500.0,6.0,0.4,0.75,14.0,7.0,40.0
12-11-19,32.9,7.15,296.0,3.5,0.4,0.75,17.0,6.98,22.0
12-11-19,32.9,7.15,296.0,4.0,0.4,0.75,13.0,7.1,17.0
12-11-19,32.9,7.15,296.0,4.5,0.4,0.75,9.0,7.25,15.0
12-11-19,32.9,7.15,296.0,5.0,0.4,0.75,12.0,7.28,18.0
12-11-19,32.9,7.15,296.0,5.5,0.4,0.75,18.0,7.32,23.0
12-11-19,32.9,7.15,296.0,6.0,0.4,0.75,22.0,7.15,28.0
12-10-19,61.9,7.25,488.0,4.0,0.4,0.75,25.0,6.99,34.0
12-10-19,61.9,7.25,488.0,4.5,0.4,0.75,23.0,7.02,29.0
12-10-19,61.9,7.25,488.0,5.0,0.4,0.75,15.0,7.09,19.0
12-10-19,61.9,7.25,488.0,5.5,0.4,0.75,16.0,7.24,16.0
12-10-19,61.9,7.25,488.0,6.0,0.4,0.75,14.0,7.23,23.0
12-10-19,61.9,7.25,488.0,6.5,0.4,0.75,21.0,7.18,28.0
12-10-19,32.6,7.12,389.0,2.5,0.5,0.65,21.0,7.06,98.0
12-10-19,32.6,7.12,389.0,3.0,0.5,0.65,17.0,7.04,92.0
12-10-19,32.6,7.12,389.0,3.5,0.5,0.65,13.0,7.02,87.0
12-10-19,32.6,7.12,389.0,4.0,0.5,0.65,10.0,7.03,39.0
12-10-19,32.6,7.12,389.0,4.5,0.5,0.65,12.0,7.01,65.0
12-10-19,32.6,7.12,389.0,5.0,0.5,0.65,13.0,7.02,86.0
12-09-19,29.1,7.15,320.0,2.5,0.4,0.65,12.0,7.14,52.0
12-09-19,29.1,7.15,320.0,3.0,0.4,0.65,13.0,7.14,42.0
12-09-19,29.1,7.15,320.0,3.5,0.4,0.65,9.0,7.1,20.0
12-09-19,29.1,7.15,320.0,4.0,0.4,0.65,16.0,7.12,21.0
12-09-19,29.1,7.15,320.0,4.5,0.4,0.65,19.0,7.12,28.0
12-09-19,29.1,7.15,320.0,5.0,0.4,0.65,20.0,7.3,39.0
12-08-19,29.2,7.1,342.0,2.5,0.42,0.45,20.0,7.09,27.0
12-08-19,29.2,7.1,342.0,3.0,0.42,0.45,16.0,7.11,22.0
12-08-19,29.2,7.1,342.0,3.5,0.42,0.45,12.0,7.03,19.0
12-08-19,29.2,7.1,342.0,4.0,0.42,0.45,9.0,7.02,16.0
12-08-19,29.2,7.1,342.0,4.5,0.42,0.45,7.0,7.01,12.0
12-08-19,29.2,7.1,342.0,5.0,0.42,0.45,11.0,7.06,18.0
12-07-19,42.5,7.02,386.0,4.0,0.45,0.75,25.0,6.95,39.0
12-07-19,42.5,7.02,386.0,4.5,0.45,0.75,18.0,6.98,31.0
12-07-19,42.5,7.02,386.0,5.0,0.45,0.75,13.0,7.0,20.0
12-07-19,42.5,7.02,386.0,5.5,0.45,0.75,9.0,7.01,17.0
12-07-19,42.5,7.02,386.0,6.0,0.45,0.75,15.0,7.02,22.0
12-07-19,42.5,7.02,386.0,6.5,0.45,0.75,21.0,7.05,29.0
12-06-19,28.5,6.92,290.0,3.5,0.5,0.75,22.0,6.98,43.0
12-06-19,28.5,6.92,290.0,4.0,0.5,0.75,19.0,7.09,59.0
12-06-19,28.5,6.92,290.0,4.5,0.5,0.75,15.0,7.18,25.0
12-06-19,28.5,6.92,290.0,5.0,0.5,0.75,32.0,7.09,52.0
12-06-19,28.5,6.92,290.0,5.5,0.5,0.75,35.0,7.11,68.0
12-06-19,28.5,6.92,290.0,6.0,0.5,0.75,48.0,7.02,79.0
12-06-19,32.1,7.01,200.0,2.5,0.2,0.65,13.0,7.02,90.0
12-06-19,32.1,7.01,200.0,3.0,0.2,0.65,11.0,6.99,80.0
12-06-19,32.1,7.01,200.0,3.5,0.2,0.65,9.0,7.0,70.0
12-06-19,32.1,7.01,200.0,4.0,0.2,0.65,12.0,7.11,110.0
12-06-19,32.1,7.01,200.0,4.5,0.2,0.65,14.0,7.12,120.0
12-06-19,32.1,7.01,200.0,5.0,0.2,0.65,16.0,7.13,130.0
12-05-19,168.0,7.05,500.0,3.5,0.4,0.75,32.0,6.95,50.0
12-05-19,168.0,7.05,500.0,4.0,0.4,0.75,27.0,6.99,43.0
12-05-19,168.0,7.05,500.0,4.5,0.4,0.75,18.0,7.02,25.0
12-05-19,168.0,7.05,500.0,5.0,0.4,0.75,15.0,7.12,19.0
12-05-19,168.0,7.05,500.0,5.5,0.4,0.75,20.0,7.08,28.0
12-05-19,168.0,7.05,500.0,6.0,0.4,0.75,25.0,7.09,33.0
12-05-19,137.2,7.11,500.0,4.0,0.4,0.75,30.0,7.06,51.0
12-05-19,137.2,7.11,500.0,4.5,0.4,0.75,27.0,7.03,42.0
12-05-19,137.2,7.11,500.0,5.0,0.4,0.75,20.0,7.03,35.0
12-05-19,137.2,7.11,500.0,5.5,0.4,0.75,17.0,7.0,29.0
12-05-19,137.2,7.11,500.0,6.0,0.4,0.75,19.0,7.99,30.0
12-05-19,137.2,7.11,500.0,6.5,0.4,0.75,24.0,7.97,40.0
12-04-19,491.0,7.26,500.0,6.0,0.4,0.75,23.0,7.05,52.0
12-04-19,491.0,7.26,500.0,6.5,0.4,0.75,18.0,7.03,35.0
12-03-19,39.9,6.88,385.0,3.0,0.4,0.75,24.0,6.91,25.0
12-03-19,39.9,6.88,385.0,3.5,0.4,0.75,21.0,6.95,23.0
12-03-19,39.9,6.88,385.0,4.0,0.4,0.75,13.0,6.98,16.0
12-03-19,39.9,6.88,385.0,4.5,0.4,0.75,10.0,7.23,13.0
12-03-19,39.9,6.88,385.0,5.0,0.4,0.75,14.0,7.19,15.0
12-03-19,39.9,6.88,385.0,5.5,0.4,0.75,19.0,7.0,20.0
12-02-19,40.6,6.89,500.0,3.0,0.4,0.75,31.0,6.18,66.0
12-02-19,40.6,6.89,500.0,3.5,0.4,0.75,29.0,6.57,53.0
12-02-19,40.6,6.89,500.0,4.0,0.4,0.75,10.0,6.89,20.0
12-02-19,40.6,6.89,500.0,4.5,0.4,0.75,13.0,6.9,12.0
12-02-19,40.6,6.89,500.0,5.0,0.4,0.75,21.0,6.91,25.0
12-02-19,40.6,6.89,500.0,5.5,0.4,0.75,31.0,6.72,32.0
12-02-19,41.0,6.98,456.0,3.0,0.5,0.65,21.0,6.95,35.0
12-02-19,41.0,6.98,456.0,3.5,0.5,0.65,20.0,6.56,31.0
12-02-19,41.0,6.98,456.0,4.0,0.5,0.65,19.0,6.97,30.0
12-02-19,41.0,6.98,456.0,4.5,0.5,0.65,17.0,6.98,28.0
12-02-19,41.0,6.98,456.0,5.0,0.5,0.65,10.0,6.99,23.0
12-02-19,41.0,6.98,456.0,5.5,0.5,0.65,13.0,6.98,22.0
12-01-19,389.0,7.02,500.0,4.0,0.4,0.6,13.1,6.89,50.0
12-01-19,389.0,7.02,500.0,4.5,0.4,0.6,69.0,6.9,50.0
12-01-19,389.0,7.02,500.0,5.0,0.4,0.6,31.0,6.92,190.0
12-01-19,389.0,7.02,500.0,5.5,0.4,0.6,26.0,6.94,57.0
12-01-19,389.0,7.02,500.0,6.0,0.4,0.6,19.0,6.97,52.0
12-01-19,389.0,7.02,500.0,6.5,0.4,0.6,16.2,6.92,26.0
12-01-19,327.0,6.92,500.0,4.5,0.4,0.6,46.0,6.92,180.0
12-01-19,327.0,6.92,500.0,5.0,0.4,0.6,42.0,6.98,137.0
12-01-19,327.0,6.92,500.0,5.5,0.4,0.6,39.0,6.92,66.0
12-01-19,327.0,6.92,500.0,6.0,0.4,0.6,20.0,6.96,37.0
12-01-19,327.0,6.92,500.0,6.5,0.4,0.6,17.0,6.94,28.0
12-01-19,327.0,6.92,500.0,7.0,0.4,0.6,21.0,6.95,43.0
30/11/2019,66.0,6.99,500.0,3.5,0.5,0.75,21.0,6.99,56.0
30/11/2019,66.0,6.99,500.0,4.0,0.5,0.75,19.0,6.98,53.0
30/11/2019,66.0,6.99,500.0,4.5,0.5,0.75,10.0,6.89,24.0
30/11/2019,66.0,6.99,500.0,5.0,0.5,0.75,15.0,6.88,38.0
30/11/2019,66.0,6.99,500.0,5.5,0.5,0.75,17.0,6.89,49.0
30/11/2019,66.0,6.99,500.0,6.0,0.5,0.75,16.0,6.85,52.0
29/11/2019,52.5,6.85,465.0,3.5,0.4,0.5,35.0,6.85,42.0
29/11/2019,52.5,6.85,465.0,4.0,0.4,0.5,29.0,6.88,35.0
29/11/2019,52.5,6.85,465.0,4.5,0.4,0.5,23.0,6.98,29.0
29/11/2019,52.5,6.85,465.0,5.0,0.4,0.5,18.0,7.0,19.0
29/11/2019,52.5,6.85,465.0,5.5,0.4,0.5,10.0,7.21,12.0
29/11/2019,52.5,6.85,465.0,6.0,0.4,0.5,14.0,7.03,16.0
28/11/2019,48.2,6.89,395.0,3.5,0.42,0.45,35.0,6.88,42.0
28/11/2019,48.2,6.89,395.0,4.0,0.42,0.45,29.0,6.92,33.0
28/11/2019,48.2,6.89,395.0,4.5,0.42,0.45,23.0,6.95,28.0
28/11/2019,48.2,6.89,395.0,5.0,0.42,0.45,16.0,7.0,19.0
28/11/2019,48.2,6.89,395.0,5.5,0.42,0.45,12.0,7.08,12.0
28/11/2019,48.2,6.89,395.0,6.0,0.42,0.45,19.0,7.01,15.0
27/12/2019,39.2,6.88,372.0,4.0,0.5,0.65,25.0,6.86,29.0
27/12/2019,39.2,6.88,372.0,4.5,0.5,0.65,17.0,6.88,20.0
27/12/2019,39.2,6.88,372.0,5.0,0.5,0.65,13.0,6.9,15.0
27/12/2019,39.2,6.88,372.0,5.5,0.5,0.65,9.0,7.03,13.0
27/12/2019,39.2,6.88,372.0,6.0,0.5,0.65,18.0,7.01,16.0
27/12/2019,39.2,6.88,372.0,6.5,0.5,0.65,23.0,6.92,24.0
26/11/2019,109.2,7.01,500.0,3.5,0.42,0.5,39.0,6.85,42.0
26/11/2019,109.2,7.01,500.0,4.0,0.42,0.5,32.0,6.9,33.0
26/11/2019,109.2,7.01,500.0,4.5,0.42,0.5,28.0,7.1,24.0
26/11/2019,109.2,7.01,500.0,5.0,0.42,0.5,21.0,7.12,20.0
26/11/2019,109.2,7.01,500.0,5.5,0.42,0.5,13.0,7.2,14.0
26/11/2019,109.2,7.01,500.0,6.0,0.42,0.5,19.0,7.08,17.0
25/11/2019,79.0,6.99,500.0,3.5,0.5,0.65,31.0,6.99,31.0
25/11/2019,79.0,6.99,500.0,4.0,0.5,0.65,22.0,6.97,35.0
25/11/2019,79.0,6.99,500.0,4.5,0.5,0.65,10.0,6.88,20.0
25/11/2019,79.0,6.99,500.0,5.0,0.5,0.65,13.0,6.88,42.0
25/11/2019,79.0,6.99,500.0,5.5,0.5,0.65,19.0,6.87,50.0
25/11/2019,79.0,6.99,500.0,6.0,0.5,0.65,21.0,6.82,110.0
25/11/2019,49.0,6.89,415.0,2.5,0.42,0.6,22.0,6.85,21.0
25/11/2019,49.0,6.89,415.0,3.0,0.42,0.6,16.0,6.89,17.0
25/11/2019,49.0,6.89,415.0,3.5,0.42,0.6,10.0,7.25,13.0
25/11/2019,49.0,6.89,415.0,4.0,0.42,0.6,14.0,7.2,15.0
25/11/2019,49.0,6.89,415.0,4.5,0.42,0.6,19.0,7.18,22.0
25/11/2019,49.0,6.89,415.0,5.0,0.42,0.6,29.0,6.92,31.0
24/11/2019,54.1,6.94,500.0,2.5,0.5,0.75,27.0,6.97,81.0
24/11/2019,54.1,6.94,500.0,3.0,0.5,0.75,21.0,6.99,76.0
24/11/2019,54.1,6.94,500.0,3.5,0.5,0.75,18.0,6.92,68.0
24/11/2019,54.1,6.94,500.0,4.0,0.5,0.75,17.0,6.9,48.0
24/11/2019,54.1,6.94,500.0,4.5,0.5,0.75,12.6,6.89,36.0
24/11/2019,54.1,6.94,500.0,5.0,0.5,0.75,16.0,6.85,43.0
24/11/2019,39.1,6.99,500.0,2.5,0.5,0.75,19.0,6.97,89.0
24/11/2019,39.1,6.99,500.0,3.0,0.5,0.75,16.0,6.88,83.0
24/11/2019,39.1,6.99,500.0,3.5,0.5,0.75,15.0,6.99,72.0
24/11/2019,39.1,6.99,500.0,4.0,0.5,0.75,3.0,6.87,66.0
24/11/2019,39.1,6.99,500.0,4.5,0.5,0.75,9.0,6.89,32.0
24/11/2019,39.1,6.99,500.0,5.0,0.5,0.75,11.0,6.89,53.0
23/11/2019,5.31,6.9,500.0,2.5,0.52,0.75,43.0,6.89,201.0
23/11/2019,5.31,6.9,500.0,3.0,0.52,0.75,38.0,6.88,108.0
23/11/2019,5.31,6.9,500.0,3.5,0.52,0.75,31.0,6.86,66.0
23/11/2019,5.31,6.9,500.0,4.0,0.52,0.75,21.0,6.57,35.0
23/11/2019,5.31,6.9,500.0,4.5,0.52,0.75,13.0,6.86,45.0
23/11/2019,5.31,6.9,500.0,5.0,0.52,0.75,19.0,6.89,53.0
23/11/2019,63.2,7.02,394.0,5.0,0.5,0.75,25.0,6.9,21.0
23/11/2019,63.2,7.02,394.0,5.5,0.5,0.75,23.0,6.93,19.0
23/11/2019,63.2,7.02,394.0,6.0,0.5,0.75,21.0,6.99,18.0
23/11/2019,63.2,7.02,394.0,6.5,0.5,0.75,12.0,7.18,11.0
23/11/2019,63.2,7.02,394.0,7.0,0.5,0.75,15.0,7.11,13.0
23/11/2019,63.2,7.02,394.0,7.5,0.5,0.75,19.0,7.09,15.0
22/11/2019,30.0,7.19,390.0,2.0,0.5,0.75,22.0,7.15,72.0
22/11/2019,30.0,7.19,390.0,2.5,0.5,0.75,19.0,7.13,60.0
22/11/2019,30.0,7.19,390.0,3.0,0.5,0.75,15.0,7.12,53.0
22/11/2019,30.0,7.19,390.0,3.5,0.5,0.75,9.0,6.99,21.0
22/11/2019,30.0,7.19,390.0,4.0,0.5,0.75,11.0,7.0,31.0
22/11/2019,30.0,7.19,390.0,4.5,0.5,0.75,13.0,7.01,42.0
21/11/2019,29.2,6.92,364.0,2.5,0.4,0.75,23.0,6.85,23.0
21/11/2019,29.2,6.92,364.0,3.0,0.4,0.75,15.0,6.88,20.0
21/11/2019,29.2,6.92,364.0,3.5,0.4,0.75,12.0,7.21,13.0
21/11/2019,29.2,6.92,364.0,4.0,0.4,0.75,16.0,7.09,16.0
21/11/2019,29.2,6.92,364.0,4.5,0.4,0.75,21.0,6.95,19.0
21/11/2019,29.2,6.92,364.0,5.0,0.4,0.75,27.0,6.92,25.0
20/11/2019,35.2,7.09,387.0,2.5,0.45,0.75,22.0,6.89,27.0
20/11/2019,35.2,7.09,387.0,3.0,0.45,0.75,15.0,6.94,21.0
20/11/2019,35.2,7.09,387.0,3.5,0.45,0.75,9.2,7.1,13.0
20/11/2019,35.2,7.09,387.0,4.0,0.45,0.75,13.5,7.15,15.0
20/11/2019,35.2,7.09,387.0,4.5,0.45,0.75,20.0,7.05,19.0
20/11/2019,35.2,7.09,387.0,5.0,0.45,0.75,29.0,6.95,28.0
